NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,NAAM_VOLLEDIG,full_address,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,location_status,facility_type,years_of_operation,decade_opened,decade_closed,operation_period,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,latitude,longitude
02VR05,D,VSTS,Chr Vo Groep Zo Utrecht Lyc Havo Mavo Vbo,Middelweg Oost 2.0 ,3961MG,WIJK BIJ DUURSTEDE,Utrecht,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.9713548,5.3348132
02VR05,D,VSTS,Christelijk College Zeist voor VWO HAVO MAVO VMBO LWOO,Remus 4.0 ,3962KT,WIJK BIJ DUURSTEDE,Utrecht,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.4463996,5.8498055
02YH,U,VOS,IVO Mavo School T Heuveltje,Boekenroodeweg 5.0 ,2111HJ,AERDENHOUT,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.3598595,4.598806
02ZR,U,VOS,Bisschoppelyk Coll Sgm V Lyc Havo Mavo Vbo,Nelissenhofweg 1.0 ,6006NS,WEERT,Limburg,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.2430046,5.684094399999999
02ZR,U,VOS,Het College voor Lyc Havo Mavo Vbo lwoo,Parklaan 1.0 A,6006NT,WEERT,Limburg,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.24172979999999,5.693857899999999
02ZR02,D,VSTS,Bisschoppelyk Coll Sgm V Lyc Havo Mavo Vbo,Jan van Schoonvorststr 1.0 ,6021BP,BUDEL,Noord-Brabant,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.2719822,5.5777752
03AM,U,VOS,Gemeente Gymnasium,Nassausingel 7.0 ,4811DE,BREDA,Noord-Brabant,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.5919043,4.7882359
03FO,U,VOS,Pcvo Groep Voor Lyc Havo Mavo Vbo Ivbo,Bisonlaan 1.0 ,1217GH,HILVERSUM,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.2342182,5.1461724
04DF,U,VOS,Ashram College Rooms Katholieke Scholengemeenschap voor Atheneum Havo Mavo Vbo,Marsdiep 289.0 ,2401XH,ALPHEN AAN DEN RIJN,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.1463137,4.653792500000001
04DF,U,VOS,"Ashram College KSG voor vwo, havo, mavo en vbo",Marsdiep 293.0 ,2401XH,ALPHEN AAN DEN RIJN,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.1466979,4.6532807
04DF01,D,VSTS,Ashram College Rooms Katholieke Scholengemeenschap voor Atheneum Havo Mavo Vbo,Lindelaan 2.0 ,2421VR,NIEUWKOOP,Zuid-Holland,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.1492857,4.7745445
04DF01,D,VSTS,Ashram College Rooms Katholieke Scholengemeenschap voor Atheneum Havo Mavo Vbo,Achterweg 1.0 ,2421EB,NIEUWKOOP,Zuid-Holland,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.1490587,4.7731242
04GU,U,VOS,Elde College Schyndel V Ath Havo Mavo Vbo Ivbo,Putsteeg 4.0 ,5481XT,SCHIJNDEL,Noord-Brabant,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.6151411,5.426696
04HR,U,VOS,Openb Sgm Erasmus Gymn Lyc Havo Mavo Vbo Ivbo,Sluiskade Noordzijde 68.0 ,7602HT,ALMELO,Overijssel,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.3624386,6.664514
06XL,U,VOS,Thomas More Col Sgm Kath Ath Havo Mavo Vbo Ivbo,Eikenlaan 18.0 ,4731CR,OUDENBOSCH,Noord-Brabant,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.5868818,4.5392458
06XL,U,VOS,Markland College Katholieke Scholengemeenschap voor Atheneum Havo Mavo Vbo Lwoo,Beukenlaan 1.0 ,4731CD,OUDENBOSCH,Noord-Brabant,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.66421039999999,4.8503654
06XL,U,VOS,Markland College Katholieke Scholengemeenschap voor Atheneum Havo Mavo Vbo Lwoo,Pagnevaartweg 7.0 ,4731AA,OUDENBOSCH,Noord-Brabant,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.58679189999999,4.5379343
06XL,U,VOS,Markland College Oudenbosch Katholieke SGM voor Gymn Ath Havo Mavo Vmbo Pro,Pagnevaartweg 5.0 ,4731AA,OUDENBOSCH,Noord-Brabant,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.58647509999999,4.5355988
07FH,U,VOS,Mendel College Interconfessionele Scholengemeenschap Voor Mavo Havo Vwo,Pim Mulierlaan 4.0 -6,2024BT,HAARLEM,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.4063625,4.6316248
08SG,U,VOS,Chr Sgm Sprengeloo Voor Vwo Havo Mavo Vbo,Jachtlaan 108.0 ,7313EC,APELDOORN,Gelderland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.2172401,5.9335087
10LU,U,VOS,Regionale Scholengemeenschap 't Rijks School voor Lyceum Havo Mavo,Burg Stulemeijerlaan 24.0 ,4611EG,BERGEN OP ZOOM,Noord-Brabant,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.4987644,4.282813
11NY,U,VOS,Gemeentelijke Scholengemeenschap Broklede voor Atheneum en Havo,Schepersweg 6.0 A,3621JK,BREUKELEN,Utrecht,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.1772801,4.9980758
11ZH,U,VOS,Scholengemeenschap Maerlant College voor Lyceum Havo Mavo Vbo Lwoo,Jan Matthijssenlaan 7.0 ,3232ED,BRIELLE,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.8979398,4.1616205
12IR,U,VOS,Sgm De Nieuwe Veste Voor Lyc Havo Mavo Vbo Ivbo,Churchilllaan 13.0 ,7741EB,COEVORDEN,Drenthe,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.6656784,6.740580599999999
12IR,U,VOS,Scholengemeenschap de Nieuwe Veste voor Lyceum Havo Mavo Vbo Lwoo,Van Heeckerenlaan 2.0 ,7742AB,COEVORDEN,Drenthe,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.6601175,6.7539216
12IR05,D,VSTS,Sgm De Nieuwe Veste Voor Lyc Havo Mavo Vbo Ivbo,Piet Heinstraat 1.0 ,7772ZJ,HARDENBERG,Overijssel,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.5717551,6.621472799999999
13EE,U,VOS,Regionale Sgm Enkhuizen Voor Mavo Havo Vwo,Boendersveld 3.0 ,1602DK,ENKHUIZEN,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.7086834,5.2693123
13JO,U,VOS,Opb Sgm De Springborn V Ath Havo Mavo Vbo Ivbo,Schotweg 1.0 ,8162GM,EPE,Gelderland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.3503365,5.9786926
13OR,U,VOS,Opb Sgm Het Goese Lyceum V Lyceum Havo Mavo,Van Dusseldorpstraat 78.0 ,4461LV,GOES,Zeeland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.49995060000001,3.900415
13OR,U,VOS,Pontes Scholengroep voor Lyceum Atheneum Havo Mavo Vbo Pro en Lwoo,Oranjeweg 90.0 ,4461LR,GOES,Zeeland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.5001589,3.9060561
13WH,U,VOS,De Goudse Scholengemeenschap voor Mavo Havo Atheneum,Burg Martenssingel 15.0 ,2806CL,GOUDA,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.0135204,4.7220309
13WH,U,VOS,"De Goudse Scholengemeenschap voor VMBO-TL, HAVO en VWO Leo Vroman",Willem de Zwijgersingel 5.0 ,2805BP,GOUDA,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.0213385,4.7122109
13ZU,U,VOS,Reitdiepcollege voor Ath Havo Mavo Vbo,Eikenlaan 286.0 ,9741EW,GRONINGEN,Groningen,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,53.23208649999999,6.5506908
14DC,U,VOS,Reg Sgm Simon Vestdyk V Ath Havo Mavo Vbo,Stationsweg 5.0 ,8861GA,HARLINGEN,Friesland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,53.17107379999999,5.4269108
14DC,U,VOS,Regionale Scholengemeenschap Simon Vestdyk voor Ath Havo Mavo Vbo,Koningin Julianastraat 3.0 ,8862TA,HARLINGEN,Friesland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,53.1697773,5.425294699999999
14FW,U,VOS,Openbare Scholengemeenschap Sevenwolden voor Lyc Havo Mavo Vbo,Fedde Schurerplein 1.0 ,8441PT,HEERENVEEN,Friesland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.97174949999999,5.9148327
14FW,U,VOS,"Openbare Scholengroep  voor VMBO, Havo, Atheneum en Gymnasium",Schans 100.0 ,8441AE,HEERENVEEN,Friesland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.9722192,5.9134373
14FW04,D,VSTS,Openbare Scholengemeenschap Sevenwolden voor Lyc Havo Mavo Vbo,Harddraversweg 4.0 ,8501CM,JOURE,Friesland,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.96801070000001,5.7896448
14FW04,D,VSTS,Openbare Scholengemeenschap Sevenwolden voor Lyc Havo Mavo Vbo,Pasteurweg 1.0 ,8503AB,JOURE,Friesland,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.961183,5.783002
14FW05,D,VSTS,Openbare Scholengemeenschap Sevenwolden voor Lyc Havo Mavo Vbo,Stationsweg 33.0 ,9001EE,GROU,Friesland,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,53.092926,5.8309522
14FW05,D,VSTS,Openbare Scholengemeenschap Sevenwolden voor Lyc Havo Mavo Vbo,Burstumerdyk 5.0 ,9001ZC,GROU,Friesland,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,53.0889822,5.8257922
14LF,U,VOS,Gem Atheneum En Havo En Mavo Afd Jan V Brabant,Molenstraat 191.0 ,5701KD,HELMOND,Noord-Brabant,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.4780708,5.6615528
14NS,U,VOS,Chr Sgm A M Van Schurman V Havo Mavo Vbo,Cort van der Lindenstr 1.0 ,8802RX,FRANEKER,Friesland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,53.1953081,5.5393037
14OY,U,VOS,College Blaucapel Christelijke Scholengemeenschap voor Lyceum Havo Mavo,Winklerlaan 373.0 ,3571KG,UTRECHT,Utrecht,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.1097525,5.135706799999999
14OY,U,VOS,Gerrit Rietveld College,Eykmanlaan 1200.0 ,3571KH,UTRECHT,Utrecht,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.1111347,5.1370551
14QT,U,VOS,Marnix Gymnasium,Essenburgsingel 58.0 ,3022EA,ROTTERDAM,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.92249899999999,4.4542028
14RC,U,VOS,Chr Sgm Voor Lyc Havo Mavo Vbo Lwoo,Paladijnenweg 239.0 ,3813DH,AMERSFOORT,Utrecht,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.1678218,5.385392100000001
14RC,U,VOS,Meerwegen College vestiging Farel,Paladijnenweg 101.0 ,3813DC,AMERSFOORT,Utrecht,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.1675964,5.385587699999999
14RC03,D,VSTS,Chr Sgm Voor Lyc Havo Mavo Vbo Lwoo,Talmastraat 19.0 ,3752BE,BUNSCHOTEN-SPAKENBURG,Utrecht,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.2509358,5.3740276
14RC03,D,VSTS,Meerwegen College vestiging Farel locatie Bunschoten,Plecht 1.0 ,3751WB,BUNSCHOTEN-SPAKENBURG,Utrecht,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,50.90235850000001,6.024568599999999
14RF,U,VOS,Meerkant College Christelijke School voor Lyceum Havo Mavo Vbo Lwoo,Nobelweg 6.0 ,1097AR,AMSTERDAM,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.3496977,4.9238189
14RL,U,VOS,College Beroepsonderwijs Zeeburg voor Vbo Lwoo,Timorplein 21.0 ,1094CC,AMSTERDAM,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.3652315,4.935901299999999
14RL,U,VOS,VMBO onder bestuur van het ROC van Amsterdam,Mr. Treublaan 1.0 -3,1097DP,AMSTERDAM,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.347829,4.9137904
14RL,U,VOS,"Voorgezet Onderwijs van Amsterdam voor Vbo, Lwoo en Praktijkonderwijs",Foekje Dillemastraat 1.0 ,1095MK,AMSTERDAM,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.3724823,4.967605799999999
14RL,U,VOS,"Voorgezet Onderwijs van Amsterdam voor Vbo, Lwoo en Praktijkonderwijs",Foekje Dillemastraat 116.0 ,1095MK,AMSTERDAM,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.371999,4.968122999999999
14RP,U,VOS,Wessel Gansfortcollege v ATH HAVO MAVO PC Grndsl,Heerdenpad 8.0 ,9731BW,GRONINGEN,Groningen,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,53.2375779,6.5784515
14RR,U,VOS,Develsteincollege Christelijke Scholengemeenschap voor Vwo Mavo Havo Vbo Lwoo,Develsingel 5.0 ,3333LD,ZWIJNDRECHT,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.8166463,4.6279506
14SF,U,VOS,Christelijke Scholengemeenschap De Goudse Waarden Lyc Havo Mavo Vbo Lwoo Pro,Groen van Prinsterersngl 44.0 ,2805TE,GOUDA,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.0244205,4.7152236
14SM,U,VOS,Gooise Scholenfederatie voor LYC HAVO MAVO VBO LWOO,Vossiuslaan 2.0 A,1401RT,BUSSUM,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.2776887,5.1677018
14SW,U,VOS,Sgm Roncalli Samenw Sch RK PC voor Ath Havo Mavo,Tuinderspad 6.0 ,4613CA,BERGEN OP ZOOM,Noord-Brabant,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.501959,4.286243
14SZ,U,VOS,Newmancollege Rooms Katholieke Scholengemeenschap voor Vwo Havo Mavo,Verviersstraat 4.0 ,4826HT,BREDA,Noord-Brabant,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.6025229,4.7864898
14TA,U,VOS,Christelijke Scholengemeenschap Zandvliet voor Lyceum en Havo,Bezuidenhoutseweg 40.0 ,2594AW,'S-GRAVENHAGE,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.0854609,4.3290465
14TA,U,VOS,Christelijke Scholengemeenschap Zandvliet voor Lyceum en Havo,Bezuidenhoutseweg 105.0 ,2594AC,'S-GRAVENHAGE,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.0849123,4.3299413
14TD,U,VOS,Het Rynlands Sassenheim Sgm V Ath Havo Mavo,Van Alkemadelaan 2.0 ,2171DH,SASSENHEIM,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.2182367,4.5163858
14VG,U,VOS,Alkwin Kollege Rooms Katholieke Scholengemeenschap voor Vwo en Havo,Weegbree 55.0 ,1422MT,UITHOORN,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.24598229999999,4.8181793
14VY,U,VOS,Chr Sgm Buitenveldert v Gymn Ath Havo en Mavo,De Cuserstraat 3.0 ,1081CK,AMSTERDAM,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.3232752,4.8675444
14WE,U,VOS,S. Adelbert College voor Lyceum Havo en Mavo,Deijlerweg 163.0 ,2241AE,WASSENAAR,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.1478936,4.4184549
14WJ,U,VOS,Het Vlietland College Scholengemeenschap voor Vwo Havo Mavo,Apollolaan 262.0 ,2324BZ,LEIDEN,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.1387704,4.4740584
14WL,U,VOS,Krimpenerwaard College voor Lyceum Havo Mavo,Driekamp 4.0 ,2924AN,KRIMPEN AAN DEN IJSSEL,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.92149260000001,4.600704100000001
14WL,U,VOS,Krimpenerwaard College voor Lyceum Havo Mavo,Groene Wetering 1.0 ,2922CX,KRIMPEN AAN DEN IJSSEL,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.9209791,4.603004299999999
14YD,U,AOCV,Agrarisch Opleidingen Centrum Holland College,Tiendweg 24.0 -26,2671SB,NAALDWIJK,Zuid-Holland,Active,Agricultural Education,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.99086089999999,4.2216905
14YD,U,AOCV,Agrarisch Opleidingen Centrum Holland College,Schiedamsedijk 114.0 ,3134KK,VLAARDINGEN,Zuid-Holland,Active,Agricultural Education,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.9080895,4.3672001
15EO,U,VOS,Openbare Scholengemeenschap Libanon Lyceum Havo Mavo,Ramlehweg 6.0 ,3061JX,ROTTERDAM,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.931345,4.5055599
15KR,U,VOS,Openbare Scholengemeenschap Wolfert van Borselen Ath Havo Mavo,Bentincklaan 280.0 ,3039KK,ROTTERDAM,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.924753,4.4550301
15QW,U,VOS,Scholen Gemeenschap Goeree Overflakkee voor Mavo Havo Vwo Lhno,Burgemeester Mijslaan 5.0 ,3241XA,MIDDELHARNIS,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.7561452,4.1624865
15QW,U,VOS,Scholen Gemeenschap Goeree Overflakkee voor Mavo Havo Vwo Lhno,Koningin Julianaweg 54.0 ,3241XC,MIDDELHARNIS,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.756181,4.1604547
15SC,U,VOS,Erasmianum Gemeente Gymnasium,Wytemaweg 25.0 ,3015CN,ROTTERDAM,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.9116209,4.4682236
15VQ,U,VOS,Stellingwerf College,Martenskamp 1.0 ,8431LR,OOSTERWOLDE FR,Friesland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.9927058,6.286441399999999
15VQ,U,VOS,Stellingwerf College,Quadoelenweg 29.0 ,8431LN,OOSTERWOLDE FR,Friesland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.9922729,6.287241
15XV,U,VOS,Reg Sgm Hoeksche Waard Lyc Havo Mavo Vbo Ivbo,Hoefsmid 1.0 ,3263CC,OUD-BEIJERLAND,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.820001,4.3957216
16CX,U,VOS,Gem Sgm V Gymn Ath Havo En Mavo,Wilhelminalaan 4.0 ,1741CN,SCHAGEN,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.7824051,4.7952428
16EI,U,VOS,Scholengemeenschap Atheneum en Havo Schravenlant,Hugo de Grootstraat 4.0 ,3119HA,SCHIEDAM,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.9248352,4.391100499999999
16EI,U,VOS,Lyceum Schravenlant voor Atheneum en Havo,Mgr Nolenslaan 99.0 b,3119EB,SCHIEDAM,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.92172859999999,4.3933424
16FP,U,VOS,Regionale Scholengemeenschap Magister Alvinus voor Vwo Havo Mavo Vbo,Almastraat 5.0 ,8601EW,SNEEK,Friesland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,53.030326,5.6532754
16GZ,U,VOS,Rsg Steenwyk,Lijsterbesstraat 1.0 ,8331NS,STEENWIJK,Overijssel,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.7815478,6.114031
16IH,U,VOS,Regionale Scholengemeenschap Ter Apel voor Ath Havo Mavo Lhno,Oude Weg 41.0 ,9561LB,TER APEL,Groningen,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.87800069999999,7.067081000000001
16KP,U,VOS,Opb Sgm V Vwo Havo Mavo Lhno Ihno Lto Ito Texel,Haffelderweg 40.0 ,1791AS,DEN BURG,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,53.0508108,4.8002437
16MQ,U,VOS,Koning Willem II College voor Lyc Havo Mavo,Tatraweg 80.0 ,5022DS,TILBURG,Noord-Brabant,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.5412376,5.0845438
16PA,U,VOS,Christelijk Gymnasium,Diaconessenstraat 1.0 ,3511XX,UTRECHT,Utrecht,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.0824222,5.1220805
16PI,U,VOS,Gem Sgm Winkler Prins V Ath Havo En Mavo,Raadsgildenlaan 1.0 ,9646AA,VEENDAM,Groningen,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,53.110245,6.8691252
16PK,U,VOS,Christelijke Scholengemeenschap Johannes Calvijn voor Lyc Havo Mavo Vbo,Mare 67.0 ,3075SG,ROTTERDAM,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.8824565,4.5093917
16QA,U,VOS,Chr Sgm De Lage Waard V Ath Havo Mavo Vbo Ivbo,Vijzellaan 4.0 ,3352VH,PAPENDRECHT,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.8428494,4.687539699999999
16QH,U,VOS,Nassau Sgs V Gymn Ath Havo Mavo,Paul Krugerlaan 2.0 ,4818BC,BREDA,Noord-Brabant,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.581131,4.791699599999999
16RF,U,VOS,Scholengemeenschap Onze Lieve Vrouwe Lyc Havo,Paul Windhausenweg 11.0 ,4818TA,BREDA,Noord-Brabant,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.5816464,4.7855586
16RT,U,VOS,Heerbeeck College voor Ath Havo Mavo Vbo Lwoo,Willem de Zwijgerweg 150.0 ,5684SL,BEST,Noord-Brabant,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.5005612,5.3840297
16SL,U,VOS,St Janscollege Scholengemeenschap voor Lyc Havo En Mavo,Patersweg 40.0 ,6431GC,HOENSBROEK,Limburg,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,50.93370669999999,5.9287865
16SL,U,VOS,St Janscollege Scholengemeenschap voor Lyc Havo En Mavo,Amstenraderweg 122.0 ,6431EN,HOENSBROEK,Limburg,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,50.9332697,5.9289404
16ST,U,VOS,Berger Sgm Mavo Havo Ath,Rondelaan 34.0 ,1861ED,BERGEN NH,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.6734266,4.6919095
16TS,U,VOS,Vrije Scholengemeenschap Geert Grootesch voor Mavo En Havo afdeling E Kbo,Hygieaplein 47.0 ,1076RS,AMSTERDAM,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.34780300000001,4.864602
16TS,U,VOS,Vrije School Noord Holland voor Atheneum Havo Mavo,Fred. Roeskestraat 84.0 ,1076ED,AMSTERDAM,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.3418558,4.8628043
16XD,U,VOS,College Den Hulster Scholengemeenschap voor ATH HAVO MAVO VBO LWOO,Waterhoenstraat 44.0 ,5912XV,VENLO,Limburg,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.356393,6.1635148
16XD,U,VOS,College Den Hulster Scholengemeenschap voor ATH HAVO MAVO VBO LWOO,Hagerhofweg 15.0 ,5912PN,VENLO,Limburg,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.357507,6.161145
16YC,U,VOS,Sgm Scheldemond Voor Vwo Havo Mavo Vbo,Weyevlietplein 7.0 -13,4385CH,VLISSINGEN,Zeeland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.4632963,3.5798307
16YV,U,VOS,Opb Sgm Pantaryn V Lyc Havo Mavo Vbo Ivbo,Hollandseweg 11.0 ,6706KN,WAGENINGEN,Gelderland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.9804545,5.677406599999999
