full_address,latitude,longitude
"Koggenland 92 , 1447CP, PURMEREND, Noord-Holland, Netherlands",52.4952538,4.9637853
"Koggenland 92 , 1447CP, PURMEREND, Noord-Holland, Netherlands",52.4952538,4.9637853
"Koggenland 92 , 1447CP, PURMEREND, Noord-Holland, Netherlands",52.4952538,4.9637853
"Sas van Gentlaan 6 , 1324CT, ALMERE, Flevoland, Netherlands",52.3574651,5.195060199999999
"Sas van Gentlaan 6 , 1324CT, ALMERE, Flevoland, Netherlands",52.3574651,5.195060199999999
"Sas van Gentlaan 6 , 1324CT, ALMERE, Flevoland, Netherlands",52.3574651,5.195060199999999
"Lange Wijden 50 , 8081VV, ELBURG, Gelderland, Netherlands",52.4443117,5.847161499999999
"Kruidenlaan 1 , 8082CA, ELBURG, Gelderland, Netherlands",52.4476977,5.8665315
"Pastoor Smitsstraat 27 , 5014RH, TILBURG, Noord-Brabant, Netherlands",51.5740396,5.0899405
"Tiendendreef 5 , 4461DS, GOES, Zeeland, Netherlands",51.5058873,3.883777299999999
"Tiendendreef 4 , 4461DS, GOES, Zeeland, Netherlands",51.5058873,3.883777299999999
"Bergweg 6 , 4461NB, GOES, Zeeland, Netherlands",51.5026302,3.900287
"Doorwerthlaan 2 , 6825EX, ARNHEM, Gelderland, Netherlands",51.9794619,5.9697121
"Reigerstraat 11 , 6823EA, ARNHEM, Gelderland, Netherlands",52.0050828,5.935152599999999
"Julianalaan 1 , 6824KG, ARNHEM, Gelderland, Netherlands",51.9948549,5.934381999999999
"Vluchtheuvellaan 3 , 6671DN, ZETTEN, Gelderland, Netherlands",51.93241099999999,5.716805
"Vluchtheuvellaan 3 , 6671DN, ZETTEN, Gelderland, Netherlands",51.93241099999999,5.716805
"Kluisstraat 2 , 5427EM, BOEKEL, Noord-Brabant, Netherlands",51.5896998,5.711896299999999
"Darthuizerberg 131 , 3825BN, AMERSFOORT, Utrecht, Netherlands",52.1970529,5.4159353
"Darthuizerberg 131 , 3825BN, AMERSFOORT, Utrecht, Netherlands",52.1970529,5.4159353
"Darthuizerberg 131 , 3825BN, AMERSFOORT, Utrecht, Netherlands",52.1970529,5.4159353
"Nijmeegsebaan 31 , 6561KE, GROESBEEK, Gelderland, Netherlands",51.8016257,5.8950079
"Nieuwegracht 19 , 3512LC, UTRECHT, Utrecht, Netherlands",52.0892863,5.12374
"Van Asch van Wijckskade 20 , 3512VS, UTRECHT, Utrecht, Netherlands",52.0964318,5.1207813
"Koningin Wilhelminakade 221 , 1975GL, IJMUIDEN, Noord-Holland, Netherlands",52.4616549,4.6014362
"Nicolaas Beetslaan 3 , 1985HH, DRIEHUIS NH, Noord-Holland, Netherlands",52.4452069,4.6351566
"Nicolaas Beetslaan 3 , 1985HH, DRIEHUIS NH, Noord-Holland, Netherlands",52.4452069,4.6351566
"Oranjestraat 35 A, 9503KG, STADSKANAAL, Groningen, Netherlands",52.9803983,6.9571248
"Molenwijk 6 , 9503BE, STADSKANAAL, Groningen, Netherlands",52.9890865,6.9465116
"Prinsenkamp 35 a, 7681BA, VROOMSHOOP, Overijssel, Netherlands",52.4555057,6.572525499999999
"Prinsenkamp 35 a, 7681BA, VROOMSHOOP, Overijssel, Netherlands",52.4555057,6.572525499999999
"Prinsenkamp 35 a, 7681BA, VROOMSHOOP, Overijssel, Netherlands",52.4555057,6.572525499999999
"Dorpsduinen 12 , 1949EG, WIJK AAN ZEE, Noord-Holland, Netherlands",52.49558769999999,4.5926013
"Dorpsduinen 12 -14, 1949EG, WIJK AAN ZEE, Noord-Holland, Netherlands",52.49558769999999,4.5926013
"Prins Bernhardlaan 10 , 1942AA, BEVERWIJK, Noord-Holland, Netherlands",52.4810586,4.6509936
"Maerten v Heemskerckstr 171 , 1945GE, BEVERWIJK, Noord-Holland, Netherlands",52.4992148,4.6595126
"Verlengde Voorstraat 8 , 1949CM, WIJK AAN ZEE, Noord-Holland, Netherlands",52.4939178,4.594729699999999
"Zuiderzeestraatweg 620 , 8091CX, WEZEP, Gelderland, Netherlands",52.4706301,6.0098305
"Kampheuvellaan 60 , 7351DA, HOENDERLOO, Gelderland, Netherlands",52.1268646,5.8831532
"Zandlaan 25 -29, 6717LN, EDE, Gelderland, Netherlands",52.0183011,5.6687509
"Pastoorsveld 5 a, 5961DT, HORST, Limburg, Netherlands",51.4475371,6.0455065
"Sanjesreed 4 , 9062EK, OENTSJERK, Friesland, Netherlands",53.2507313,5.8888155
"Wisentweg 13 c, 8251PB, DRONTEN, Flevoland, Netherlands",52.528491,5.673452
"Vondellaan 28 , 3818WP, AMERSFOORT, Utrecht, Netherlands",52.14690720000001,5.3752413
"Maria Montessorilaan 5 , 3312KJ, DORDRECHT, Zuid-Holland, Netherlands",51.79790939999999,4.678831199999999
"Lucas van Leydenstraat 31 , 5213BB, 'S-HERTOGENBOSCH, Noord-Brabant, Netherlands",51.6963233,5.3230471
"Sportlaan 51 , 5242CP, ROSMALEN, Noord-Brabant, Netherlands",51.7115686,5.3710105
"Areven 3 a, 5521BA, EERSEL, Noord-Brabant, Netherlands",51.3586555,5.3112682
"Ampsenseweg 10 , 7241NB, LOCHEM, Gelderland, Netherlands",52.1745874,6.402126
"Slotlaan 45 , 7006HB, DOETINCHEM, Gelderland, Netherlands",51.96399460000001,6.2607699
"Slotlaan 35 , 7006HA, DOETINCHEM, Gelderland, Netherlands",51.9629728,6.261383899999999
"Korte Dreef 1 , 7271NM, BORCULO, Gelderland, Netherlands",52.0910497,6.5098541
"Korte Dreef 1 , 7271NM, BORCULO, Gelderland, Netherlands",52.0910497,6.5098541
"Hemsterhuisstraat 91 , 1065JX, AMSTERDAM, Noord-Holland, Netherlands",52.3624078,4.824336
"Hoflaan 10 , 1217EA, HILVERSUM, Noord-Holland, Netherlands",52.2370427,5.1520794
"Pastoor Smitsstraat 27 , 5014RH, TILBURG, Noord-Brabant, Netherlands",51.5740396,5.0899405
"Pastoriestraat 1 , 5046DN, TILBURG, Noord-Brabant, Netherlands",51.5724078,5.0832758
"Pastoriestraat 1 , 5046DN, TILBURG, Noord-Brabant, Netherlands",51.5724078,5.0832758
"Twentestraat 52 -60, 3083BD, ROTTERDAM, Zuid-Holland, Netherlands",51.8859412,4.4913014
"Talmaweg 107 , 2992AE, BARENDRECHT, Zuid-Holland, Netherlands",51.8560102,4.5286496
"Talmaweg 107 , 2992AE, BARENDRECHT, Zuid-Holland, Netherlands",51.8560102,4.5286496
"Talmaweg 107 , 2992AE, BARENDRECHT, Zuid-Holland, Netherlands",51.8560102,4.5286496
"Constanzastraat 18 , 3193AS, HOOGVLIET ROTTERDAM, Zuid-Holland, Netherlands",51.8725321,4.347827
"Rijksstraatweg 24 , 9752AE, HAREN GN, Groningen, Netherlands",53.1849101,6.5918106
"Rijksstraatweg 24 , 9752AE, HAREN GN, Groningen, Netherlands",53.1849101,6.5918106
"Rijksstraatweg 24 , 9752AE, HAREN GN, Groningen, Netherlands",53.1849101,6.5918106
