NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,education_sector,institution_type,NAAM_VOLLEDIG,full_address,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,is_active,CODE_STAND_RECORD,location_type,function_type,education_type,temporal_status,years_of_operation
25GB,U,VOS,secondary,main,Marne College voor Atheneum Havo Mavo Vbo Lwoo,Gysbert Japicxlaan 23.0 ,8701DT,BOLSWARD,Friesland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GB,U,VOS,secondary,main,Marne College voor Atheneum Havo Mavo Vbo Lwoo,Schoolstraat 1.0 ,8701DX,BOLSWARD,Friesland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GB,U,VOS,secondary,main,Marne College voor Atheneum Havo Mavo Vbo Lwoo,Schoolstraat 1.0 ,8701DX,BOLSWARD,Friesland,1995-08-01,,True,A,VOS,U,Regular Secondary School,Active,29.5
25GC,U,VOS,secondary,main,Sgm Breda Voor Katholiek Lyc Havo Mavo Vbo Ivbo,Tuinzigtlaan 12.0 ,4812XN,BREDA,Noord-Brabant,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GC,U,VOS,secondary,main,Scholengemeenschap Breda voor Katholiek Lyceum Havo Mavo Vbo Lwoo,Groene Woud 2.0 ,4834BC,BREDA,Noord-Brabant,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GC,U,VOS,secondary,main,Scholengemeenschap Breda voor Katholiek Lyceum Havo Mavo Vbo Lwoo,Emerweg 29.0 ,4814NA,BREDA,Noord-Brabant,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GC,U,VOS,secondary,main,Scholengemeenschap Breda voor Katholiek Lyceum Havo Mavo Vbo Lwoo,Emerweg 29.0 ,4814NA,BREDA,Noord-Brabant,1995-08-01,,True,A,VOS,U,Regular Secondary School,Active,29.5
25GC03,D,VSTS,secondary,locations,Sgm Breda Voor Katholiek Lyc Havo Mavo Vbo Ivbo,Reigerstraat 18.0 ,4881WR,ZUNDERT,Noord-Brabant,1995-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,29.5
25GC03,D,VSTS,secondary,locations,Scholengemeenschap Breda voor Katholiek Lyceum Havo Mavo Vbo Lwoo,Reigerstraat 18.0 ,4881WR,ZUNDERT,Noord-Brabant,1995-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,29.5
25GC03,D,VSTS,secondary,locations,Scholengemeenschap Breda voor Katholiek Lyceum Havo Mavo Vbo Lwoo,Akkermolenweg 2.0 d,4881BL,ZUNDERT,Noord-Brabant,1995-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,29.5
25GC03,D,VSTS,secondary,locations,Scholengemeenschap Breda voor Katholiek Lyceum Havo Mavo Vbo Lwoo,Akkermolenweg 2.0 d,4881BL,ZUNDERT,Noord-Brabant,1995-08-01,,True,A,VSTS,D,Secondary Branch Location,Active,29.5
25GC08,D,VSTS,secondary,locations,Scholengemeenschap Breda voor Katholiek Lyceum Havo Mavo Vbo Lwoo,Sportlaan 1.0 ,5111BX,BAARLE-NASSAU,Noord-Brabant,1999-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,25.5
25GC08,D,VSTS,secondary,locations,Scholengemeenschap Breda voor Katholiek Lyceum Havo Mavo Vbo Lwoo,Sportlaan 1.0 ,5111BX,BAARLE-NASSAU,Noord-Brabant,1999-08-01,,True,A,VSTS,D,Secondary Branch Location,Active,25.5
25GC09,D,VSTZ,secondary,locations,Scholengemeenschap Breda voor Katholiek Lyceum Havo Mavo Vbo Lwoo,Rijnesteinstraat 1.0 ,4834LB,BREDA,Noord-Brabant,2002-08-01,,True,H,VSTZ,D,Secondary Care Location,Active,22.5
25GD,U,VOS,secondary,main,Andreas College Christelijke Scholengemeenschap voor Atheneum Havo Mavo Vbo Lwoo,Helmbergweg 10.0 ,2221SZ,KATWIJK ZH,Zuid-Holland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GD,U,VOS,secondary,main,Andreas College Christelijke Scholengemeenschap voor VWO Havo Vmbo,Louise de Colignylaan 2.0 ,2224VT,KATWIJK ZH,Zuid-Holland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GD,U,VOS,secondary,main,Andreas College Christelijke Scholengemeenschap voor VWO Havo Vmbo,Louise de Colignylaan 2.0 ,2224VT,KATWIJK ZH,Zuid-Holland,1995-08-01,,True,A,VOS,U,Regular Secondary School,Active,29.5
25GE,U,VOS,secondary,main,Chr Sgm Het Streek Voor Lyc Havo Mavo Vbo Ivbo,Bovenbuurtweg 1.0 ,6717XA,EDE,Gelderland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GE,U,VOS,secondary,main,Christelijke Scholengemeenschap Het Streek voor Lyceum Havo Mavo Vbo Lwoo,Bovenbuurtweg 1.0 ,6717XA,EDE,Gelderland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GE,U,VOS,secondary,main,"Het Streek Lyceum, Christelijke School voor mavo, havo, vwo en gymnasium",Bovenbuurtweg 1.0 ,6717XA,EDE,Gelderland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GE,U,VOS,secondary,main,"Het Streek Lyceum, Christelijke School voor mavo, havo, vwo en gymnasium",Bovenbuurtweg 1.0 ,6717XA,EDE,Gelderland,1995-08-01,,True,A,VOS,U,Regular Secondary School,Active,29.5
25GE05,D,VSTZ,secondary,locations,Christelijke Scholengemeenschap Het Streek voor Lyceum Havo Mavo Vbo Lwoo,Oranjelaan 7.0 ,6717JH,EDE,Gelderland,2000-08-01,2002-08-01,False,H,VSTZ,D,Secondary Care Location,Historical,2.0
25GF,U,VOS,secondary,main,Dendroncollege RK SGM v Lyc Havo Mavo Vbo Lwoo,Gebr. van Doornelaan 124.0 ,5961BE,HORST,Limburg,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GF,U,VOS,secondary,main,Dendroncollege RK SGM v Lyc Havo Mavo Vbo Lwoo,Gebr. van Doornelaan 124.0 ,5961BE,HORST,Limburg,1995-08-01,,True,A,VOS,U,Regular Secondary School,Active,29.5
25GL,U,VOS,secondary,main,Mozaiek College Openbare Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Thorbeckestraat 17.0 ,6828TS,ARNHEM,Gelderland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GL,U,VOS,secondary,main,Scholengroep Gelders Mozaiek Openb. Sgm. voor Lyceum Havo Mavo Vbo Lwoo,Thorbeckestraat 17.0 ,6828TS,ARNHEM,Gelderland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GL,U,VOS,secondary,main,Scholengroep Gelders Mozaiek Openb. Sgm. voor Lyceum Havo Mavo Vbo Lwoo,Bernhardlaan 49.0 ,6824LE,ARNHEM,Gelderland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GL,U,VOS,secondary,main,"Openb. SGM. Arnhem Noord. voor lyceum, havo, mavo en vbo",Bernhardlaan 49.0 ,6824LE,ARNHEM,Gelderland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GL,U,VOS,secondary,main,"Openb. SGM. Arnhem Noord. voor lyceum, havo, mavo en vbo",Bernhardlaan 49.0 ,6824LE,ARNHEM,Gelderland,1995-08-01,,True,A,VOS,U,Regular Secondary School,Active,29.5
25GM,U,VOS,secondary,main,Dr Aletta Jacobscollege V Lyc Havo Mavo Vbo Ivbo,Nieuweweg 4.0 ,9603BM,HOOGEZAND,Groningen,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GM,U,VOS,secondary,main,dr Aletta Jacob College voor LYC HAVO MAVO VBO IVBO,Nieuweweg 4.0 ,9603BM,HOOGEZAND,Groningen,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GM,U,VOS,secondary,main,dr Aletta Jacobs College voor LYC HAVO MAVO VBO LWOO,Nieuweweg 4.0 ,9603BM,HOOGEZAND,Groningen,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GM,U,VOS,secondary,main,dr Aletta Jacobs College voor Lyc Havo Mavo Vbo Lwoo,Nieuweweg 4.0 ,9603BM,HOOGEZAND,Groningen,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GM,U,VOS,secondary,main,dr Aletta Jacobs College voor Lyc Havo Mavo Vbo Lwoo,Laan van de Sport 4.0 ,9603TG,HOOGEZAND,Groningen,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GM,U,VOS,secondary,main,dr Aletta Jacobs College voor Lyc Havo Mavo Vbo Lwoo,Laan van de Sport 4.0 ,9603TG,HOOGEZAND,Groningen,1995-08-01,,True,A,VOS,U,Regular Secondary School,Active,29.5
25GM02,D,VSTZ,secondary,locations,dr Aletta Jacobs College voor Lyc Havo Mavo Vbo Lwoo,Van Heemskerckstraat 119.0 A,9601HC,HOOGEZAND,Groningen,2002-08-01,,True,H,VSTZ,D,Secondary Care Location,Active,22.5
25GM02,D,VSTZ,secondary,locations,dr Aletta Jacobs College voor Lyc Havo Mavo Vbo Lwoo,Laan van de Sport 6.0 ,9603TG,HOOGEZAND,Groningen,2002-08-01,,True,H,VSTZ,D,Secondary Care Location,Active,22.5
25GM02,D,VSTZ,secondary,locations,dr Aletta Jacobs College voor Lyc Havo Mavo Vbo Lwoo,Laan van de Sport 6.0 ,9603TG,HOOGEZAND,Groningen,2002-08-01,,True,A,VSTZ,D,Secondary Care Location,Active,22.5
25GV,U,AOCV,secondary,specialized,Agrarisch Opleidingen Centrum Groenhorst College,Horapark 6.0 ,6717LZ,EDE,Gelderland,1995-08-01,,True,H,AOCV,U,Agricultural Education,Active,29.5
25GV,U,AOCV,secondary,specialized,Agrarisch Opleidingen Centrum Groenhorst College,Bovenbuurtweg 27.0 ,6717XA,EDE,Gelderland,1995-08-01,,True,H,AOCV,U,Agricultural Education,Active,29.5
25GV,U,AOCV,secondary,specialized,Agrarisch Opleidingen Centrum Groenhorst,Bovenbuurtweg 27.0 ,6717XA,EDE,Gelderland,1995-08-01,,True,H,AOCV,U,Agricultural Education,Active,29.5
25GV,U,AOCV,secondary,specialized,Aeres VMBO en Aeres MBO,Bovenbuurtweg 27.0 ,6717XA,EDE,Gelderland,1995-08-01,,True,H,AOCV,U,Agricultural Education,Active,29.5
25HL,U,VOS,secondary,main,Plato School VO,Fred. Roeskestraat 94.0 A,1076ED,AMSTERDAM,Noord-Holland,1995-01-01,2001-08-01,False,H,VOS,U,Regular Secondary School,Historical,6.6
25HL,U,VOS,secondary,main,Plato School VO,Fred. Roeskestraat 94.0 A,1076ED,AMSTERDAM,Noord-Holland,1995-01-01,2001-08-01,False,A,VOS,U,Regular Secondary School,Historical,6.6
25KX,U,VOS,secondary,main,Lorentz Casimir Lyceum voor Lyceum Havo,Celebeslaan 20.0 ,5641AG,EINDHOVEN,Noord-Brabant,1996-08-01,,True,H,VOS,U,Regular Secondary School,Active,28.5
25KX,U,VOS,secondary,main,Lorentz Casimir Lyceum,Celebeslaan 20.0 ,5641AG,EINDHOVEN,Noord-Brabant,1996-08-01,,True,H,VOS,U,Regular Secondary School,Active,28.5
25KX,U,VOS,secondary,main,Lorentz Casimir Lyceum,Celebeslaan 10.0 -20,5641AG,EINDHOVEN,Noord-Brabant,1996-08-01,,True,H,VOS,U,Regular Secondary School,Active,28.5
25KX,U,VOS,secondary,main,Lorentz Casimir Lyceum,Celebeslaan 10.0 -20,5641AG,EINDHOVEN,Noord-Brabant,1996-08-01,,True,A,VOS,U,Regular Secondary School,Active,28.5
25KY,U,VOS,secondary,main,Vbo Mavo Maastricht Rk Sgm V Mavo Vbo Ivbo,Juliana van Stolberglaan 51.0 ,6224JW,MAASTRICHT,Limburg,1996-08-01,2005-08-01,False,H,VOS,U,Regular Secondary School,Historical,9.0
25KY,U,VOS,secondary,main,Vbo Mavo Maastricht Rk Sgm V Mavo Vbo Ivbo,Adelbert van Scharnlaan 200.0 ,6224JX,MAASTRICHT,Limburg,1996-08-01,2005-08-01,False,H,VOS,U,Regular Secondary School,Historical,9.0
25KY,U,VOS,secondary,main,VBO MAVO Maastricht Rooms Katholieke Scholengemeenschap v MAVO VBO IVBO,Adelbert van Scharnlaan 200.0 ,6224JX,MAASTRICHT,Limburg,1996-08-01,2005-08-01,False,H,VOS,U,Regular Secondary School,Historical,9.0
25KY,U,VOS,secondary,main,Trajectumcollege Maastricht,Adelbert van Scharnlaan 200.0 ,6224JX,MAASTRICHT,Limburg,1996-08-01,2005-08-01,False,H,VOS,U,Regular Secondary School,Historical,9.0
25KY,U,VOS,secondary,main,Trajectumcollege Maastricht,Bemelerweg 1.0 ,6226NE,MAASTRICHT,Limburg,1996-08-01,2005-08-01,False,H,VOS,U,Regular Secondary School,Historical,9.0
25KY,U,VOS,secondary,main,Trajectumcollege Maastricht,Bemelerweg 1.0 ,6226NE,MAASTRICHT,Limburg,1996-08-01,2005-08-01,False,A,VOS,U,Regular Secondary School,Historical,9.0
25LW38,D,VSTZ,secondary,locations,ROC Noorderpoortcollege,Westersingel 56.0 ,9901GJ,APPINGEDAM,Groningen,1999-08-01,2013-08-01,False,H,VSTZ,D,Secondary Care Location,Historical,14.0
25LW42,D,VSTS,secondary,locations,ROC Noorderpoortcollege,Engelandlaan 1.0 ,9501AR,STADSKANAAL,Groningen,2000-08-01,2014-08-01,False,H,VSTS,D,Secondary Branch Location,Historical,14.0
25LW42,D,VSTS,secondary,locations,ROC Noorderpoortcollege,Engelandlaan 1.0 ,9501AR,STADSKANAAL,Groningen,2000-08-01,2014-08-01,False,A,VSTS,D,Secondary Branch Location,Historical,14.0
25LW43,D,VSTS,secondary,locations,ROC Noorderpoortcollege,Nijverheidslaan 1.0 ,9581EJ,MUSSELKANAAL,Groningen,2000-08-01,2015-08-01,False,H,VSTS,D,Secondary Branch Location,Historical,15.0
25LW43,D,VSTS,secondary,locations,ROC Noorderpoortcollege,Nijverheidslaan 1.0 ,9581EJ,MUSSELKANAAL,Groningen,2000-08-01,2015-08-01,False,A,VSTS,D,Secondary Branch Location,Historical,15.0
25LW44,D,VSTS,secondary,locations,ROC Noorderpoortcollege,Boslaan 32.0 ,9591BK,ONSTWEDDE,Groningen,2000-08-01,2004-08-01,False,H,VSTS,D,Secondary Branch Location,Historical,4.0
25MG,U,VOS,secondary,main,Commanderij College voor Atheneum Havo Mavo Vbo Lwoo,Sleutelbosch 2.0 ,5421KZ,GEMERT,Noord-Brabant,1996-08-01,,True,H,VOS,U,Regular Secondary School,Active,28.5
25MG,U,VOS,secondary,main,Commanderij College voor gymnasium atheneum havo vmbo  en praktijkonderwijs,Sleutelbosch 2.0 ,5421KZ,GEMERT,Noord-Brabant,1996-08-01,,True,H,VOS,U,Regular Secondary School,Active,28.5
25MG,U,VOS,secondary,main,Commanderij College voor gymnasium atheneum havo vmbo  en praktijkonderwijs,Sleutelbosch 2.0 ,5421KZ,GEMERT,Noord-Brabant,1996-08-01,,True,A,VOS,U,Regular Secondary School,Active,28.5
25MH,U,VOS,secondary,main,Het Gelders College voor Lyceum Havo Mavo Vbo,Warnsbornlaan 12.0 ,6816PS,ARNHEM,Gelderland,1996-08-01,2003-08-01,False,H,VOS,U,Regular Secondary School,Historical,7.0
25MH,U,VOS,secondary,main,Het Gelders College voor Lyceum Havo Mavo Vbo,Warnsbornlaan 12.0 ,6816PS,ARNHEM,Gelderland,1996-08-01,2003-08-01,False,A,VOS,U,Regular Secondary School,Historical,7.0
25MH01,D,VSTS,secondary,locations,Het Gelders College voor Lyceum Havo Mavo Vbo,Doorwerthlaan 2.0 -4,6825EX,ARNHEM,Gelderland,1996-08-01,1998-08-01,False,H,VSTS,D,Secondary Branch Location,Historical,2.0
25MH02,D,VSTS,secondary,locations,Het Gelders College voor Lyceum Havo Mavo Vbo,  ,,,,1996-08-01,2002-08-01,False,H,VSTS,D,Secondary Branch Location,Historical,6.0
26CC,U,AOCV,secondary,specialized,Helicon Opleidingen,Mijlstraat 20.0 ,5281LL,BOXTEL,Noord-Brabant,1998-01-01,2021-08-01,False,H,AOCV,U,Agricultural Education,Historical,23.6
26CC,U,AOCV,secondary,specialized,Helicon Opleidingen,Schependomlaan 83.0 ,6543XV,NIJMEGEN,Gelderland,1998-01-01,2021-08-01,False,H,AOCV,U,Agricultural Education,Historical,23.6
26CC,U,AOCV,secondary,specialized,Helicon Opleidingen,Kooikersweg 2.0 ,5223KA,'S-HERTOGENBOSCH,Noord-Brabant,1998-01-01,2021-08-01,False,H,AOCV,U,Agricultural Education,Historical,23.6
26CC,U,AOCV,secondary,specialized,Helicon Opleidingen,Kooikersweg 2.0 ,5223KA,'S-HERTOGENBOSCH,Noord-Brabant,1998-01-01,2021-08-01,False,A,AOCV,U,Agricultural Education,Historical,23.6
26HD,U,PROS,secondary,specialized,Algemeen Bijzondere School voor Praktijkonderwijs De Sprong,Elzenhof 124.0 ,3363HE,SLIEDRECHT,Zuid-Holland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HD,U,PROS,secondary,specialized,Algemeen Bijzondere School voor Praktijkonderwijs De Sprong,Elzenhof 124.0 ,3363HE,SLIEDRECHT,Zuid-Holland,1998-08-01,,True,A,PROS,U,Practical Education,Active,26.5
26HF,U,PROS,secondary,specialized,Algemeen Bijzonder School voor Praktijkonderwijs De Wissel,Industriestraat 3.0 ,4462EZ,GOES,Zeeland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HF,U,PROS,secondary,specialized,Algemeen Bijzonder School voor Praktijkonderwijs De Wissel,Bergweg 8.0 ,4461NB,GOES,Zeeland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HF,U,PROS,secondary,specialized,De Wissel,Bergweg 8.0 ,4461NB,GOES,Zeeland,1998-08-01,,True,A,PROS,U,Practical Education,Active,26.5
26HL,U,PROS,secondary,specialized,School voor Speciaal Voortgezet Onderwijs St Servatius,Grubbe 5.0 ,6226NJ,MAASTRICHT,Limburg,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HL,U,PROS,secondary,specialized,School voor Speciaal Voortgezet Onderwijs Terra Nigra,Grubbe 5.0 ,6226NJ,MAASTRICHT,Limburg,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HL,U,PROS,secondary,specialized,School voor Speciaal Voortgezet Onderwijs Terra Nigra,Terra nigrastraat 5.0 ,6216BK,MAASTRICHT,Limburg,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HL,U,PROS,secondary,specialized,Terra Nigra Praktijkonderwijs,Terra nigrastraat 5.0 ,6216BK,MAASTRICHT,Limburg,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HL,U,PROS,secondary,specialized,Terra Nigra Praktijkonderwijs,Terra nigrastraat 5.0 ,6216BK,MAASTRICHT,Limburg,1998-08-01,,True,A,PROS,U,Practical Education,Active,26.5
26HL01,D,VSTZ,secondary,locations,School voor Speciaal Voortgezet Onderwijs St Servatius,Frans van de Laarplein 3.0 ,6217NH,MAASTRICHT,Limburg,1999-08-01,2004-08-01,False,H,VSTZ,D,Secondary Care Location,Historical,5.0
26HL01,D,VSTZ,secondary,locations,School voor Speciaal Voortgezet Onderwijs St Servatius,Terra nigrastraat 5.0 ,6216BK,MAASTRICHT,Limburg,1999-08-01,2004-08-01,False,H,VSTZ,D,Secondary Care Location,Historical,5.0
26HM,U,PROS,secondary,specialized,G. Buntschool voor Praktijkonderwijs,Willem de Zwijgerlaan 2.0 ,3314NX,DORDRECHT,Zuid-Holland,1998-08-01,2004-08-01,False,H,PROS,U,Practical Education,Historical,6.0
26HN,U,PROS,secondary,specialized,Rijnschool voor Praktijkonderwijs,Commandeurslaan 29.0 ,2223AX,KATWIJK ZH,Zuid-Holland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HN,U,PROS,secondary,specialized,Praktijkschool De Rijn,Commandeurslaan 29.0 ,2223AX,KATWIJK ZH,Zuid-Holland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HN,U,PROS,secondary,specialized,Limes Praktijkonderwijs,Commandeurslaan 29.0 ,2223AX,KATWIJK ZH,Zuid-Holland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HN,U,PROS,secondary,specialized,Limes Praktijkonderwijs,Louise de Colignylaan 5.0 ,2224VT,KATWIJK ZH,Zuid-Holland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HN,U,PROS,secondary,specialized,Limes Praktijkonderwijs,Louise de Colignylaan 5.0 ,2224VT,KATWIJK ZH,Zuid-Holland,1998-08-01,,True,A,PROS,U,Practical Education,Active,26.5
26HP,U,PROS,secondary,specialized,School voor Speciaal Voortgezet Onderwijs Parnassia,Markengouw 428.0 ,1024EK,AMSTERDAM,Noord-Holland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HP,U,PROS,secondary,specialized,School voor Praktijkonderwijs Parnassia,Markengouw 428.0 ,1024EK,AMSTERDAM,Noord-Holland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HP,U,PROS,secondary,specialized,Kolom praktijkcollege Noord,Markengouw 428.0 ,1024EK,AMSTERDAM,Noord-Holland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HP,U,PROS,secondary,specialized,Kolom praktijkcollege Noord,Oostzanerdijk 139.0 ,1035EX,AMSTERDAM,Noord-Holland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HP,U,PROS,secondary,specialized,Kolom Praktijkcollege Noord,Oostzanerdijk 139.0 ,1035EX,AMSTERDAM,Noord-Holland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HP,U,PROS,secondary,specialized,Kolom Praktijkcollege Noord,Oostzanerdijk 139.0 ,1035EX,AMSTERDAM,Noord-Holland,1998-08-01,,True,A,PROS,U,Practical Education,Active,26.5
26HR,U,PROS,secondary,specialized,School voor Praktijkonderwijs De Brug,Fazantstraat 1.0 a,2902JA,CAPELLE AAN DEN IJSSEL,Zuid-Holland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HR,U,PROS,secondary,specialized,Accent praktijkonderwijs FZ,Fazantstraat 1.0 a,2902JA,CAPELLE AAN DEN IJSSEL,Zuid-Holland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HR,U,PROS,secondary,specialized,Accent Praktijkonderwijs Capelle,Fazantstraat 1.0 a,2902JA,CAPELLE AAN DEN IJSSEL,Zuid-Holland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HR,U,PROS,secondary,specialized,Accent Praktijkonderwijs Capelle,Wisselspoor 2.0 ,2908AC,CAPELLE AAN DEN IJSSEL,Zuid-Holland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HR,U,PROS,secondary,specialized,Accent Praktijkonderwijs Capelle,Wisselspoor 2.0 ,2908AC,CAPELLE AAN DEN IJSSEL,Zuid-Holland,1998-08-01,,True,A,PROS,U,Practical Education,Active,26.5
26HU,U,PROS,secondary,specialized,School voor Speciaal Voortgezet Onderwijs De Viersprong,Esdoornlaan 34.0 ,3862HJ,NIJKERK,Gelderland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HU,U,PROS,secondary,specialized,School voor Speciaal Voortgezet Onderwijs De Viersprong,ds. Kuypersstraat 1.0 ,3863CA,NIJKERK,Gelderland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HU,U,PROS,secondary,specialized,Accent Praktijkonderwijs,ds. Kuypersstraat 1.0 ,3863CA,NIJKERK,Gelderland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HU,U,PROS,secondary,specialized,Accent Praktijkonderwijs,ds. Kuypersstraat 1.0 ,3863CA,NIJKERK,Gelderland,1998-08-01,,True,A,PROS,U,Practical Education,Active,26.5
26HV,U,PROS,secondary,specialized,School voor Speciaal Voortgezet Onderwijs De Regenboog,Oranjelaan 7.0 ,6717JH,EDE,Gelderland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HV,U,PROS,secondary,specialized,School voor Speciaal Voortgezet Onderwijs De Opstap,Oranjelaan 7.0 ,6717JH,EDE,Gelderland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HV,U,PROS,secondary,specialized,School voor Praktijk Onderwijs De Opstap,Oranjelaan 7.0 ,6717JH,EDE,Gelderland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HV,U,PROS,secondary,specialized,School voor Praktijk Onderwijs De Opstap,Zandlaan 25.0 ,6717LN,EDE,Gelderland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HV,U,PROS,secondary,specialized,Het Streek College Christelijke school voor praktijkonderwijs,Zandlaan 25.0 ,6717LN,EDE,Gelderland,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HV,U,PROS,secondary,specialized,Het Streek College Christelijke school voor praktijkonderwijs,Zandlaan 25.0 ,6717LN,EDE,Gelderland,1998-08-01,,True,A,PROS,U,Practical Education,Active,26.5
26HX,U,PROS,secondary,specialized,School voor Speciaal Voortgezet Onderwijs Tricon,Oude Roswinkelerweg 25.0 ,7822AB,EMMEN,Drenthe,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HX,U,PROS,secondary,specialized,School voor Praktijkonderwijs,Oude Roswinkelerweg 25.0 ,7822AB,EMMEN,Drenthe,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HX,U,PROS,secondary,specialized,Praktijkschool Emmen,Oude Roswinkelerweg 25.0 ,7822AB,EMMEN,Drenthe,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HX,U,PROS,secondary,specialized,Praktijkschool Emmen,Ullevi 22.0 ,7825SE,EMMEN,Drenthe,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HX,U,PROS,secondary,specialized,Praktijkschool Emmen,Ullevi 22.0 ,7825SE,EMMEN,Drenthe,1998-08-01,,True,A,PROS,U,Practical Education,Active,26.5
26HY,U,PROS,secondary,specialized,Dynselburgschool voor Praktijkonderwijs,Bergweg 97.0 ,3707AC,ZEIST,Utrecht,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HY,U,PROS,secondary,specialized,Seyster College voor Praktijkonderwijs,Bergweg 97.0 ,3707AC,ZEIST,Utrecht,1998-08-01,,True,H,PROS,U,Practical Education,Active,26.5
26HY,U,PROS,secondary,specialized,Seyster College voor Praktijkonderwijs,Bergweg 97.0 ,3707AC,ZEIST,Utrecht,1998-08-01,,True,A,PROS,U,Practical Education,Active,26.5
26JB,U,PROS,secondary,specialized,School voor Speciaal Voortgezet Onderwijs De Toermalijn,Hortensialaan 87.0 ,5701WL,HELMOND,Noord-Brabant,1998-08-01,2016-08-01,False,H,PROS,U,Practical Education,Historical,18.0
26JB,U,PROS,secondary,specialized,SSVO Praktijkschool De Wieken,Nieuwveld 2.0 ,5702HW,HELMOND,Noord-Brabant,1998-08-01,2016-08-01,False,H,PROS,U,Practical Education,Historical,18.0
26JB,U,PROS,secondary,specialized,SSVO Praktijkschool De Wieken,St. Willibrordstraat 10.0 ,5701TA,HELMOND,Noord-Brabant,1998-08-01,2016-08-01,False,H,PROS,U,Practical Education,Historical,18.0
26JB,U,PROS,secondary,specialized,SSVO Praktijkschool De Wieken,Generaal Snijdersstraat 51.0 ,5703GR,HELMOND,Noord-Brabant,1998-08-01,2016-08-01,False,H,PROS,U,Practical Education,Historical,18.0
