NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,NAAM_VOLLEDIG,full_address,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,location_status,facility_type,years_of_operation,decade_opened,decade_closed,operation_period,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,latitude,longitude
20YG01,D,ILOC,Openbare Daltonschool De Meer,Van 't Hofflaan 50.0 ,1097EP,AMSTERDAM,Noord-Holland,Closed,International Location,27.0,1980s,2010s,1985-08-01 to 2012-08-01,1985-08-01,2012-08-01,,
05HA01,D,ILOC,basisschool Mariëngaarde,Vroedschapstraat 9.0 ,4204AJ,GORINCHEM,Zuid-Holland,Closed,International Location,27.4,1980s,2010s,1985-08-01 to 2013-01-01,1985-08-01,2013-01-01,,
05HA01,D,ILOC,basisschool Mariëngaarde,Snijderstraat 18.0 ,4204EE,GORINCHEM,Zuid-Holland,Closed,International Location,27.4,1980s,2010s,1985-08-01 to 2013-01-01,1985-08-01,2013-01-01,,
07KJ01,D,ILOC,basisschool De Fontein,Guido Gezellelaan 5.0 ,2182WB,HILLEGOM,Zuid-Holland,Closed,International Location,27.4,1980s,2010s,1985-08-01 to 2013-01-01,1985-08-01,2013-01-01,,
09YB01,D,ILOC,Dislocatie,Iepenhof 29.0 ,3771XA,BARNEVELD,Gelderland,Closed,International Location,27.4,1980s,2010s,1985-08-01 to 2013-01-01,1985-08-01,2013-01-01,,
09YB01,D,ILOC,Dislocatie,Jacob Catsstraat 82.0 1,3771GM,BARNEVELD,Gelderland,Closed,International Location,27.4,1980s,2010s,1985-08-01 to 2013-01-01,1985-08-01,2013-01-01,,
15OB02,D,ILOC,locatie Loedoes,Hulsestraat 1.0 ,6135JK,SITTARD,Limburg,Closed,International Location,27.4,1980s,2010s,1985-08-01 to 2013-01-01,1985-08-01,2013-01-01,,
16KK02,D,ILOC,obs De Polderhof locatie Leemwierde,Leemwierde 131.0 ,1353LP,ALMERE,Flevoland,Closed,International Location,27.4,1980s,2010s,1985-08-01 to 2013-01-01,1985-08-01,2013-01-01,,
17QA01,D,ILOC,Het Stroink,Het Stroink 110.0 ,7542GW,ENSCHEDE,Overijssel,Closed,International Location,27.4,1980s,2010s,1985-08-01 to 2013-01-01,1985-08-01,2013-01-01,,
20TO02,D,ILOC,basisschool Gravenrode loc. 't Kakertshöfke,Jan de Witplein 10.0 ,6371CD,LANDGRAAF,Limburg,Closed,International Location,27.4,1980s,2010s,1985-08-01 to 2013-01-01,1985-08-01,2013-01-01,,
12KE01,D,ILOC,De Pas,De Jongstraat 29.0 -31,7002AH,DOETINCHEM,Gelderland,Closed,International Location,27.7,1980s,2010s,1985-08-01 to 2013-05-01,1985-08-01,2013-05-01,,
06MA02,D,ILOC,rkbs De Vuurvlinder,Patrimoniumlaan 128.0 ,3904AH,VEENENDAAL,Utrecht,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
06NO01,D,ILOC,De Watertoren,Snelfilterweg 270.0 ,3063JJ,ROTTERDAM,Zuid-Holland,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
06VC01,D,ILOC,"Kon. Julianaweg 7a (gr. 1, 2, 3 en 4)",Frieseweg 6.0 ,8375AJ,OLDEMARKT,Overijssel,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
08WM01,D,ILOC,De Klimop,Gerard Alewijnszstraat 48.0 ,2988XD,RIDDERKERK,Zuid-Holland,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
08YM02,D,ILOC,cbs De Burcht loc. Het Poorthuys,Mispel 36.0 A,3903EM,VEENENDAAL,Utrecht,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
08YM02,D,ILOC,cbs De Burcht loc. Het Poorthuys,Mispel 11.0 ,3911NW,RHENEN,Utrecht,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
10NN02,D,ILOC,Prins Mauritsschool,Nolensstraat 1.0 ,2221CE,KATWIJK ZH,Zuid-Holland,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
11FV01,D,ILOC,Basissch De Berkelier,Ganzenveldstraat 2.0 ,1024CN,AMSTERDAM,Noord-Holland,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
11VC01,D,ILOC,obs Oosterlander,Gemeenelandsweg 116.0 ,1779GD,DEN OEVER,Noord-Holland,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
12BR02,D,ILOC,"basisschool John F. Kennedy, locatie Volgerlanden",Druivengaarde 5.0 ,3344PK,HENDRIK-IDO-AMBACHT,Zuid-Holland,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
12BR02,D,ILOC,"basisschool John F. Kennedy, locatie Volgerlanden",Steenbakkersstraat 18.0 ,3342BT,HENDRIK-IDO-AMBACHT,Zuid-Holland,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
12CI01,D,ILOC,"obs Dr.W.v.Everdingen, loc. Jan Ligthart",Orionlaan 1.0 ,3721HD,BILTHOVEN,Utrecht,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
12IF01,D,ILOC,o.b.s. Het Kompas,Belgielaan 2.0 ,1946TL,BEVERWIJK,Noord-Holland,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
12WL01,D,ILOC,locatie ´t Zwanenest Ligplaatsschool voorschoolse opvang,Bachlaan 14.0 ,8031HL,ZWOLLE,Overijssel,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
12ZY01,D,ILOC,Basisschool Insulinde,Zeeburgerdijk 84.0 ,1094AG,AMSTERDAM,Noord-Holland,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
13KX01,D,ILOC,Basisschool Ichthus,Prof. H. Bavinckstraat 9.0 ,1068KD,AMSTERDAM,Noord-Holland,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
13KX02,D,ILOC,Basisschool Ichthus,Koos Vorrinkweg 2.0 ,1069JR,AMSTERDAM,Noord-Holland,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
13SB01,D,ILOC,"cbs Gr.van Prinsterer, locatie Juliana",Julianalaan 52.0 ,3722GR,BILTHOVEN,Utrecht,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
14ET01,D,ILOC,1e Amstelveense Montessorischool,Burgemeester Haspelslaan 327.0 ,1181NC,AMSTELVEEN,Noord-Holland,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
14LP01,D,ILOC,Amstelmeer,Breehornstraat 160.0 ,1024JA,AMSTERDAM,Noord-Holland,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
14LP01,D,ILOC,Amstelmeer,Markengouw 428.0 ,1024EK,AMSTERDAM,Noord-Holland,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
15AP01,D,ILOC,obs Jan Campert,Waterloolaan 17.0 ,1985EP,DRIEHUIS NH,Noord-Holland,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
15HC01,D,ILOC,Basisschool De Iris,Irissenstraat 2.0 ,5151TN,DRUNEN,Noord-Brabant,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
15KX01,D,ILOC,obs Jules Verne loc. De Poortwachter,Oudorperdijkje 65.0 ,1821AP,ALKMAAR,Noord-Holland,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
15LX01,D,ILOC,"De Horst, locatie De Nachtegaal",Eksterlaan 2.0 ,3201VC,SPIJKENISSE,Zuid-Holland,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
15LX02,D,ILOC,De Horst,Zwanenhoek 43.0 ,3201HT,SPIJKENISSE,Zuid-Holland,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
15LX03,D,ILOC,"De Horst, locatie De Kameleon",Galileilaan 1.0 -3,3204AK,SPIJKENISSE,Zuid-Holland,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
15UT01,D,ILOC,RK basisschool De Regenboog,Kerkenbos 26.0 ,2716PH,ZOETERMEER,Zuid-Holland,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
15UT02,D,ILOC,De Regenboog,Kerkenbos 14.0 ,2715RP,ZOETERMEER,Zuid-Holland,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
15ZO01,D,ILOC,"Het Schateiland, locatie Het Vlot",Oosthoef 3.0 -5,2804ST,GOUDA,Zuid-Holland,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
16IR01,D,ILOC,"De Hofvijver,locatie Velddreef",Velddreef 324.0 ,2727CV,ZOETERMEER,Zuid-Holland,Closed,International Location,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,,
